season_year,country,league,tier,club_count,target_count,deficit,avg_financial_power,min_financial_power,max_financial_power,warning_class
2030,"Israel","Israel - Liga Bet - Regional Division 002",4,16,16,0,42.4,18.0,62.7,"OK"
2030,"Israel","Israel - Liga Bet - Regional Division 004",4,16,16,0,45.7,18.0,81.5,"OK"
2030,"Australia","Australia - NSW League One",3,9,14,5,37.6,18.0,61.8,"DEFICIT"
2030,"Australia","Australia - Western Australia NPL",2,12,12,0,35.6,18.0,45.2,"OK"
2030,"Australia","Australia - Capital Territory NPL 002",3,9,4,0,26.5,18.0,38.4,"OVERFLOW"
2030,"Australia","Australia - Victoria PL 001",3,9,9,0,34.0,28.1,51.6,"OK"
2030,"Australia","Australia - Victoria NPL",2,14,14,0,42.5,23.1,71.6,"OK"
2030,"Australia","Australia - Queensland Premier League",3,7,7,0,39.3,26.1,58.8,"OK"
2030,"Australia","Australia - Western Australia State League 001",3,12,12,0,34.8,18.0,54.9,"OK"
2030,"Australia","Australia - Capital Territory NPL",2,8,8,0,57.5,18.6,75.5,"OK"
2030,"Australia","Australia - Queensland NPL",2,12,12,0,44.8,33.3,55.4,"OK"
2030,"Australia","Australia - A-League Men",1,12,12,0,60.2,30.9,90.9,"OK"
2030,"Australia","Australia - New South Wales NPL",2,16,16,0,46.1,18.7,70.2,"OK"
2030,"Australia","Australia - Northern NSW NPL",2,12,12,0,39.4,18.7,62.1,"OK"
2030,"Tajikistan","Tajikistan - Vysshaya Liga",1,12,12,0,60.3,38.5,85.3,"OK"
2030,"Estonia","Estonia - Esiliiga B",3,10,10,0,37.5,18.0,66.9,"OK"
2030,"Estonia","Estonia - Esiliiga A",2,10,10,0,42.2,18.5,69.3,"OK"
2030,"Estonia","Estonia - Premium liiga",1,9,9,0,64.4,39.1,90.5,"OK"
2030,"Myanmar","Myanmar - National League",1,12,12,0,59.2,31.0,99.9,"OK"
2030,"Cameroon","Cameroon - Elite One",1,14,14,0,60.0,31.8,84.6,"OK"
2030,"Cameroon","Cameroon - Elite Two",2,16,16,0,53.1,23.8,73.7,"OK"
2030,"Gibraltar","Gibraltar - Premier Division",1,12,12,0,52.4,23.5,71.8,"OK"
2030,"Cyprus","Cyprus - 3. Division",3,16,16,0,43.0,18.0,74.5,"OK"
2030,"Cyprus","Cyprus - 1. Division",1,14,14,0,65.6,49.9,85.5,"OK"
2030,"Cyprus","Cyprus - 2. Division",2,16,16,0,50.6,22.3,97.3,"OK"
2030,"Malaysia","Malaysia - Liga A001",2,16,16,0,43.2,18.8,66.0,"OK"
2030,"Malaysia","Malaysia - Super League",1,13,13,0,60.9,27.4,100.0,"OK"
2030,"Oman","Oman - First Division League",2,8,8,0,54.8,35.1,76.3,"OK"
2030,"Oman","Oman - Professional League",1,14,14,0,73.4,29.4,98.2,"OK"
2030,"Iceland","Iceland - 4. Deild",5,10,10,0,38.6,18.9,57.0,"OK"
2030,"Iceland","Iceland - 2. Deild",3,10,10,0,45.9,25.8,86.7,"OK"
2030,"Iceland","Iceland - 1. Deild",2,12,12,0,45.6,18.7,60.7,"OK"
2030,"Iceland","Iceland - 3. Deild",4,12,12,0,41.9,18.0,69.5,"OK"
2030,"Iceland","Iceland - Besta deild",1,12,12,0,70.8,45.6,87.5,"OK"
2030,"Armenia","Armenia - Premier League",1,10,10,0,63.0,43.4,88.2,"OK"
2030,"Armenia","Armenia - First League",2,16,16,0,51.8,19.3,77.1,"OK"
2030,"Gabon","Gabon - Championnat D001",1,13,13,0,62.8,45.1,86.5,"OK"
2030,"Austria","Austria - Bundesliga",1,12,12,0,67.8,38.8,85.6,"OK"
2030,"Austria","Austria - Landesliga - Regional Division 008",4,17,17,0,36.2,18.0,60.8,"OK"
2030,"Austria","Austria - Landesliga - Regional Division 007",4,17,17,0,46.7,18.0,78.8,"OK"
2030,"Austria","Austria - 2. Liga",2,16,16,0,55.5,34.2,78.2,"OK"
2030,"Austria","Austria - Regionalliga - Regional Division 003",3,16,16,0,48.6,25.0,64.7,"OK"
2030,"Austria","Austria - Regionalliga - Regional Division 002",3,17,17,0,53.3,32.0,78.1,"OK"
2030,"Austria","Austria - Landesliga - Regional Division 002",4,18,18,0,46.9,30.0,73.8,"OK"
2030,"Austria","Austria - Regionalliga - Regional Division 001",3,17,17,0,50.3,18.7,76.1,"OK"
2030,"Austria","Austria - Landesliga - Regional Division 001",4,18,18,0,46.3,25.9,68.6,"OK"
2030,"Austria","Austria - Landesliga - Regional Division 004",4,18,18,0,48.3,18.7,71.6,"OK"
2030,"Austria","Austria - Landesliga - Regional Division 003",4,18,18,0,37.5,18.0,70.9,"OK"
2030,"Austria","Austria - Landesliga - Regional Division 006",4,17,17,0,41.4,18.0,71.4,"OK"
2030,"Austria","Austria - Landesliga - Regional Division 005",4,17,17,0,44.0,19.9,76.3,"OK"
2030,"Mozambique","Mozambique - Moçambola",1,14,14,0,56.4,31.7,91.6,"OK"
2030,"El Salvador","El Salvador - Primera Division",1,12,12,0,68.0,40.9,100.0,"OK"
2030,"Luxembourg","Luxembourg - 1. Division - Regional Division 001",3,16,16,0,41.4,18.0,78.2,"OK"
2030,"Luxembourg","Luxembourg - National Division",1,16,16,0,62.1,34.3,88.6,"OK"
2030,"Luxembourg","Luxembourg - Promotion d'Honneur",2,16,16,0,47.5,25.6,64.6,"OK"
2030,"Luxembourg","Luxembourg - 1. Division - Regional Division 002",3,16,16,0,38.9,18.0,70.5,"OK"
2030,"Guam","Guam - G League",1,14,14,0,48.1,27.4,76.3,"OK"
2030,"Brazil","Brazil - Group A001",4,10,8,0,58.7,34.2,75.2,"OVERFLOW"
2030,"Brazil","Brazil - Group A002",4,8,8,0,58.5,36.8,79.2,"OK"
2030,"Brazil","Brazil - Serie A",1,16,16,0,79.1,54.4,100.0,"OK"
2030,"Brazil","Brazil - Group A003",4,8,8,0,59.6,39.4,86.7,"OK"
2030,"Brazil","Brazil - Serie B",2,22,20,0,61.2,39.7,90.3,"OVERFLOW"
2030,"Brazil","Brazil - Group A004",4,8,8,0,57.8,41.6,77.1,"OK"
2030,"Brazil","Brazil - Group A005",4,8,8,0,58.9,37.7,74.0,"OK"
2030,"Brazil","Brazil - Group A006",4,8,8,0,58.1,19.6,84.6,"OK"
2030,"Brazil","Brazil - Group A007",4,8,8,0,61.6,42.6,85.8,"OK"
2030,"Brazil","Brazil - Group A008",4,8,8,0,46.1,32.7,72.1,"OK"
2030,"Brazil","Brazil - Serie C",3,20,20,0,56.2,29.7,79.7,"OK"
2030,"Turks and Caicos Islands","Turks and Caicos Islands - Premier League",1,8,8,0,55.7,34.3,81.2,"OK"
2030,"Algeria","Algeria - Ligue 001",1,16,16,0,66.1,27.7,85.8,"OK"
2030,"Algeria","Algeria - Ligue 2 - Regional Division 002",2,16,16,0,53.4,30.8,87.0,"OK"
2030,"Algeria","Algeria - Ligue 2 - Regional Division 001",2,16,16,0,60.9,31.4,97.2,"OK"
2030,"Slovenia","Slovenia - 1. SNL",1,10,10,0,63.1,28.4,92.4,"OK"
2030,"Slovenia","Slovenia - 3. SNL",3,28,28,0,42.6,18.0,91.7,"OK"
2030,"Slovenia","Slovenia - 2. SNL",2,16,16,0,53.8,23.3,94.1,"OK"
2030,"Cabo Verde","Cabo Verde - Campeonato Nacional",1,10,10,0,64.0,46.8,87.1,"OK"
2030,"Tahiti","Tahiti - Ligue 001",1,11,11,0,51.8,22.3,78.4,"OK"
2030,"Lesotho","Lesotho - Premier League",1,16,16,0,59.3,41.0,85.0,"OK"
2030,"Antigua and Barbuda","Antigua and Barbuda - Premier Division",1,12,12,0,50.9,25.0,64.4,"OK"
2030,"Ecuador","Ecuador - Liga Pro",1,16,16,0,74.4,55.4,100.0,"OK"
2030,"Ecuador","Ecuador - Liga Pro Serie B",2,12,12,0,59.0,23.3,97.3,"OK"
2030,"Colombia","Colombia - Primera B",2,16,16,0,47.6,18.7,72.8,"OK"
2030,"Colombia","Colombia - Primera A",1,20,20,0,78.8,37.2,100.0,"OK"
2030,"Réunion","Réunion - Regionale 001",1,14,14,0,50.3,22.4,87.1,"OK"
2030,"Hungary","Hungary - NB III - Regional Division 002",3,16,16,0,52.5,18.8,74.8,"OK"
2030,"Hungary","Hungary - NB III - Regional Division 001",3,16,16,0,54.1,27.7,77.5,"OK"
2030,"Hungary","Hungary - NB III - Regional Division 004",3,16,16,0,40.4,18.0,72.4,"OK"
2030,"Hungary","Hungary - NB III - Regional Division 003",3,16,16,0,45.8,18.8,75.0,"OK"
2030,"Hungary","Hungary - NB II",2,16,16,0,62.0,33.0,95.6,"OK"
2030,"Hungary","Hungary - NB I",1,12,12,0,68.6,37.2,95.3,"OK"
2030,"Japan","Japan - Japan Football League",4,16,16,0,49.9,21.2,80.8,"OK"
2030,"Japan","Japan - Regional Division 001",5,16,16,0,52.9,18.0,78.5,"OK"
2030,"Japan","Japan - J1 League",1,20,20,0,74.7,30.3,100.0,"OK"
2030,"Japan","Japan - J2 League",2,20,20,0,64.2,38.5,85.7,"OK"
2030,"Japan","Japan - J3 League",3,20,20,0,52.8,26.7,75.6,"OK"
2030,"Japan","Japan - Regional Division 002",5,16,16,0,47.7,18.0,76.5,"OK"
2030,"Japan","Japan - Regional Division 003",5,16,16,0,34.9,22.0,61.7,"OK"
2030,"Japan","Japan - Regional Division 004",5,16,16,0,41.1,18.9,72.2,"OK"
2030,"Japan","Japan - Regional Division 005",5,16,16,0,39.1,18.0,61.6,"OK"
2030,"Moldova","Moldova - Super Liga",1,8,8,0,54.0,35.0,88.2,"OK"
2030,"Moldova","Moldova - Liga 002",3,13,13,0,35.9,18.0,68.9,"OK"
2030,"Moldova","Moldova - Liga 001",2,12,12,0,53.6,31.2,100.0,"OK"
2030,"Belarus","Belarus - 1. Division",2,18,18,0,52.2,27.0,94.3,"OK"
2030,"Belarus","Belarus - Premier League",1,16,16,0,58.3,30.1,79.2,"OK"
2030,"Mauritius","Mauritius - Mauritian League",1,10,10,0,53.5,30.8,66.9,"OK"
2030,"Albania","Albania - Superliga",1,10,10,0,60.2,38.0,84.9,"OK"
2030,"Albania","Albania - 1st Division",2,12,12,0,50.5,30.3,79.2,"OK"
2030,"Albania","Albania - 2nd Division",3,23,23,0,40.5,18.0,71.8,"OK"
2030,"New Zealand","New Zealand - National League",1,32,32,0,50.2,18.6,78.0,"OK"
2030,"Vanuatu","Vanuatu - PVFA Super League",1,6,6,0,45.9,29.2,60.9,"OK"
2030,"Eswatini","Eswatini - Premier League",1,16,16,0,65.5,26.4,89.0,"OK"
2030,"St. Kitts and Nevis","St. Kitts and Nevis - Premier League",1,10,10,0,55.9,33.2,78.5,"OK"
2030,"Senegal","Senegal - Ligue 001",1,16,16,0,58.6,35.4,86.2,"OK"
2030,"Italy","Italy - X",5,18,18,0,58.5,28.6,87.8,"OK"
2030,"Italy","Italy - Y",5,18,18,0,53.8,20.5,80.0,"OK"
2030,"Italy","Italy - Z",5,18,18,0,53.1,23.3,72.1,"OK"
2030,"Italy","Italy - T",5,18,18,0,60.6,36.6,98.4,"OK"
2030,"Italy","Italy - U",5,18,18,0,49.5,26.6,75.5,"OK"
2030,"Italy","Italy - V",5,18,18,0,61.3,33.3,85.0,"OK"
2030,"Italy","Italy - W",5,18,18,0,54.5,37.3,73.6,"OK"
2030,"Italy","Italy - P",5,18,18,0,55.8,24.3,82.5,"OK"
2030,"Italy","Italy - Q",5,18,18,0,53.3,26.6,71.4,"OK"
2030,"Italy","Italy - R",5,18,18,0,52.5,18.8,78.6,"OK"
2030,"Italy","Italy - S",5,18,18,0,57.5,38.7,78.3,"OK"
2030,"Italy","Italy - D008",4,18,18,0,48.6,18.0,64.3,"OK"
2030,"Italy","Italy - D009",4,18,18,0,53.3,26.1,81.6,"OK"
2030,"Italy","Italy - D006",4,18,18,0,45.6,18.0,73.2,"OK"
2030,"Italy","Italy - D007",4,18,18,0,54.6,31.3,85.5,"OK"
2030,"Italy","Italy - D004",4,18,18,0,54.7,30.2,77.2,"OK"
2030,"Italy","Italy - D005",4,18,18,0,48.9,18.0,91.1,"OK"
2030,"Italy","Italy - D002",4,18,18,0,45.3,27.7,68.6,"OK"
2030,"Italy","Italy - D003",4,18,18,0,52.5,35.4,74.3,"OK"
2030,"Italy","Italy - D001",4,18,18,0,55.8,25.7,90.8,"OK"
2030,"Italy","Italy - L",5,18,18,0,55.1,39.2,75.1,"OK"
2030,"Italy","Italy - M",5,18,18,0,58.4,26.5,88.3,"OK"
2030,"Italy","Italy - N",5,18,18,0,56.8,29.2,87.4,"OK"
2030,"Italy","Italy - O",5,18,18,0,55.1,34.6,77.8,"OK"
2030,"Italy","Italy - H",5,18,18,0,57.7,32.4,73.8,"OK"
2030,"Italy","Italy - Girone A",3,15,15,0,64.3,33.5,89.4,"OK"
2030,"Italy","Italy - I",5,18,18,0,49.0,29.7,78.6,"OK"
2030,"Italy","Italy - J",5,18,18,0,51.5,21.5,83.3,"OK"
2030,"Italy","Italy - K",5,18,18,0,52.0,18.8,72.3,"OK"
2030,"Italy","Italy - Girone D",3,15,15,0,55.9,24.3,78.9,"OK"
2030,"Italy","Italy - D",5,19,19,0,55.7,36.5,87.2,"OK"
2030,"Italy","Italy - E",5,19,19,0,61.7,30.0,88.4,"OK"
2030,"Italy","Italy - Girone B",3,15,15,0,57.3,27.4,77.6,"OK"
2030,"Italy","Italy - F",5,19,19,0,63.9,36.8,89.8,"OK"
2030,"Italy","Italy - Girone C",3,15,15,0,53.7,18.8,76.1,"OK"
2030,"Italy","Italy - G",5,19,19,0,59.2,26.9,87.7,"OK"
2030,"Italy","Italy - Serie B",2,20,20,0,66.0,41.5,90.1,"OK"
2030,"Italy","Italy - A",5,19,19,0,48.1,18.0,80.9,"OK"
2030,"Italy","Italy - B",5,19,19,0,57.8,28.8,80.8,"OK"
2030,"Italy","Italy - Serie A",1,20,20,0,78.5,46.2,100.0,"OK"
2030,"Italy","Italy - C",5,19,19,0,54.3,31.0,69.6,"OK"
2030,"Honduras","Honduras - Liga Nacional",1,11,11,0,66.6,29.7,100.0,"OK"
2030,"Ethiopia","Ethiopia - Higher League",2,21,21,0,50.8,24.0,78.3,"OK"
2030,"Ethiopia","Ethiopia - Premier League",1,20,20,0,59.6,38.4,71.7,"OK"
2030,"Haiti","Haiti - Ligue Haïtienne",1,13,13,0,62.0,41.4,81.1,"OK"
2030,"Burundi","Burundi - Ligue A",1,16,16,0,53.6,19.2,99.3,"OK"
2030,"Singapore","Singapore - Premier League",1,8,8,0,63.7,37.5,100.0,"OK"
2030,"French Guiana","French Guiana - Régional 001",1,14,14,0,52.1,29.9,68.2,"OK"
2030,"Czechia","Czechia - Czech Liga",1,16,16,0,80.6,38.3,100.0,"OK"
2030,"Czechia","Czechia - 4. liga - Regional Division 001",4,20,20,0,38.9,18.7,71.1,"OK"
2030,"Czechia","Czechia - FNL",2,16,16,0,57.7,37.2,80.6,"OK"
2030,"Czechia","Czechia - 4. liga - Regional Division 003",4,19,19,0,45.5,18.8,72.5,"OK"
2030,"Czechia","Czechia - 4. liga - Regional Division 002",4,19,19,0,49.4,33.7,75.2,"OK"
2030,"Czechia","Czechia - 4. liga - Regional Division 005",4,19,19,0,44.6,21.0,74.3,"OK"
2030,"Czechia","Czechia - 4. liga - Regional Division 004",4,19,19,0,38.4,18.7,71.4,"OK"
2030,"Czechia","Czechia - 3. liga - Regional Division 002",3,17,17,0,49.7,19.7,77.9,"OK"
2030,"Czechia","Czechia - 3. liga - Regional Division 001",3,18,18,0,51.0,34.1,67.7,"OK"
2030,"Czechia","Czechia - 3. liga - Regional Division 003",3,17,17,0,43.9,24.6,66.5,"OK"
2030,"Egypt","Egypt - Second Division A",2,18,18,0,55.4,33.9,68.9,"OK"
2030,"Egypt","Egypt - Premier League",1,21,21,0,69.9,31.6,100.0,"OK"
2030,"Scotland","Scotland - Lowland League",5,12,12,0,36.8,18.0,57.7,"OK"
2030,"Scotland","Scotland - Premiership",1,12,12,0,74.6,49.8,95.5,"OK"
2030,"Scotland","Scotland - League One",3,10,10,0,44.4,27.7,59.6,"OK"
2030,"Scotland","Scotland - Championship",2,10,10,0,56.4,35.7,69.5,"OK"
2030,"Scotland","Scotland - League Two",4,10,10,0,48.0,31.9,62.1,"OK"
2030,"Scotland","Scotland - Regional Leagues",6,8,8,0,31.6,18.0,60.8,"OK"
2030,"Scotland","Scotland - Highland League",5,12,12,0,41.7,18.0,55.6,"OK"
2030,"Sierra Leone","Sierra Leone - Premier League",1,18,18,0,50.8,32.5,76.5,"OK"
2030,"Saint Vincent & Grenadines","Saint Vincent & Grenadines - Vincy Premier League",1,13,10,0,47.9,19.9,90.1,"OVERFLOW"
2030,"Bolivia","Bolivia - Primera División",1,16,16,0,62.5,44.3,88.4,"OK"
2030,"Bolivia","Bolivia - Nacional B",2,24,24,0,51.6,19.4,95.0,"OK"
2030,"Russia","Russia - Third League - Regional Division 002",5,18,18,0,44.3,19.7,72.6,"OK"
2030,"Russia","Russia - Third League - Regional Division 001",5,18,18,0,53.3,20.2,86.2,"OK"
2030,"Russia","Russia - Third League - Regional Division 004",5,17,17,0,36.7,18.0,61.5,"OK"
2030,"Russia","Russia - Premier League",1,16,16,0,72.9,45.4,97.8,"OK"
2030,"Russia","Russia - Second League A",3,18,18,0,55.3,25.3,91.0,"OK"
2030,"Russia","Russia - Third League - Regional Division 003",5,17,17,0,37.3,18.0,54.2,"OK"
2030,"Russia","Russia - First League",2,18,18,0,56.9,24.2,88.1,"OK"
2030,"Russia","Russia - Second League B - Regional Division 002",4,15,15,0,42.1,18.6,62.4,"OK"
2030,"Russia","Russia - Second League B - Regional Division 003",4,15,15,0,42.7,18.0,71.7,"OK"
2030,"Russia","Russia - Second League B - Regional Division 001",4,15,15,0,50.7,22.8,72.7,"OK"
2030,"Russia","Russia - Second League B - Regional Division 004",4,14,14,0,41.3,27.5,65.1,"OK"
2030,"Russia","Russia - Third League - Regional Division 006",5,17,17,0,37.7,18.0,70.0,"OK"
2030,"Russia","Russia - Third League - Regional Division 005",5,17,17,0,42.9,24.4,67.6,"OK"
2030,"Russia","Russia - Third League - Regional Division 007",5,17,17,0,36.7,18.0,55.5,"OK"
2030,"Malta","Malta - Challenge League",2,16,16,0,51.8,26.2,77.7,"OK"
2030,"Malta","Malta - National Amateur League",3,14,14,0,44.1,22.8,60.6,"OK"
2030,"Malta","Malta - Premier League",1,12,12,0,64.6,40.7,85.3,"OK"
2030,"Saudi Arabia","Saudi Arabia - Division 2 - Regional Division 002",3,16,16,0,56.8,21.2,79.9,"OK"
2030,"Saudi Arabia","Saudi Arabia - Division 2 - Regional Division 001",3,16,16,0,51.1,33.6,70.0,"OK"
2030,"Saudi Arabia","Saudi Arabia - First Division League",2,18,18,0,56.4,33.3,88.2,"OK"
2030,"Saudi Arabia","Saudi Arabia - Saudi League",1,18,18,0,69.0,30.6,100.0,"OK"
2030,"Netherlands","Netherlands - Tweede Divisie",3,18,18,0,53.4,31.4,80.8,"OK"
2030,"Netherlands","Netherlands - Eredivisie",1,18,18,0,70.4,44.4,100.0,"OK"
2030,"Netherlands","Netherlands - Eerste Divisie",2,20,20,0,52.7,30.6,90.0,"OK"
2030,"Netherlands","Netherlands - Zaterdag",4,18,18,0,49.0,18.0,71.7,"OK"
2030,"Netherlands","Netherlands - A",5,35,19,0,39.7,18.0,65.6,"OVERFLOW"
2030,"Netherlands","Netherlands - B",5,35,19,0,37.8,18.0,67.4,"OVERFLOW"
2030,"Netherlands","Netherlands - Zondag",4,18,18,0,49.4,31.2,66.5,"OK"
2030,"Netherlands","Netherlands - E",6,18,18,0,32.6,18.0,66.6,"OK"
2030,"Netherlands","Netherlands - F",6,18,18,0,34.2,18.0,56.2,"OK"
2030,"Netherlands","Netherlands - C",5,35,19,0,38.8,18.0,69.3,"OVERFLOW"
2030,"Netherlands","Netherlands - D",5,34,18,0,39.3,18.7,65.1,"OVERFLOW"
2030,"Kosovo","Kosovo - Superliga",1,10,10,0,67.0,42.8,100.0,"OK"
2030,"Gambia","Gambia - GFA League",1,16,16,0,59.0,25.7,80.6,"OK"
2030,"Qatar","Qatar - Stars League",1,12,12,0,59.4,37.8,100.0,"OK"
2030,"Qatar","Qatar - Second Division",2,8,8,0,49.6,30.5,65.4,"OK"
2030,"Ireland","Ireland - First Division",2,10,10,0,52.1,26.7,73.6,"OK"
2030,"Ireland","Ireland - Premier Division",1,10,10,0,67.6,57.7,87.7,"OK"
2030,"Ireland","Ireland - Leinster Senior League",3,12,12,0,47.4,18.5,63.7,"OK"
2030,"Ireland","Ireland - Munster Senior League",3,12,10,0,38.4,18.3,61.3,"OVERFLOW"
2030,"Martinique","Martinique - Division d'Honneur",1,14,14,0,65.2,24.6,92.1,"OK"
2030,"Slovakia","Slovakia - 3. liga - Regional Division 003",3,14,14,0,48.5,20.4,76.6,"OK"
2030,"Slovakia","Slovakia - 3. liga - Regional Division 002",3,15,15,0,38.9,21.5,59.6,"OK"
2030,"Slovakia","Slovakia - 1. liga",1,12,12,0,70.0,40.1,99.0,"OK"
2030,"Slovakia","Slovakia - 4. liga - Regional Division 003",4,15,15,0,39.1,18.0,78.0,"OK"
2030,"Slovakia","Slovakia - 4. liga - Regional Division 004",4,15,15,0,42.0,18.8,69.0,"OK"
2030,"Slovakia","Slovakia - 4. liga - Regional Division 001",4,15,15,0,47.7,26.2,76.6,"OK"
2030,"Slovakia","Slovakia - 2. liga",2,16,16,0,56.0,38.6,80.1,"OK"
2030,"Slovakia","Slovakia - 4. liga - Regional Division 002",4,15,15,0,35.4,18.0,75.1,"OK"
2030,"Slovakia","Slovakia - 3. liga - Regional Division 001",3,15,15,0,47.1,20.8,68.5,"OK"
2030,"Serbia","Serbia - Srpska Liga - Regional Division 001",3,16,16,0,50.7,30.3,74.5,"OK"
2030,"Serbia","Serbia - Srpska Liga - Regional Division 002",3,16,16,0,47.6,18.0,74.9,"OK"
2030,"Serbia","Serbia - Srpska Liga - Regional Division 003",3,15,15,0,40.7,19.6,65.4,"OK"
2030,"Serbia","Serbia - Srpska Liga - Regional Division 004",3,15,15,0,57.1,24.7,78.5,"OK"
2030,"Serbia","Serbia - Super Liga",1,16,16,0,62.5,28.5,90.6,"OK"
2030,"Serbia","Serbia - Prva Liga",2,16,16,0,57.6,29.6,93.9,"OK"
2030,"Lithuania","Lithuania - A Lyga",1,10,10,0,57.4,46.3,69.8,"OK"
2030,"Lithuania","Lithuania - 1 Lyga",2,16,16,0,48.1,29.1,62.0,"OK"
2030,"France","France - Group E",5,14,14,0,52.9,34.5,81.1,"OK"
2030,"France","France - Ligue 002",2,18,18,0,61.3,39.7,90.0,"OK"
2030,"France","France - Group F",5,14,14,0,48.8,18.0,68.0,"OK"
2030,"France","France - Group G",5,14,14,0,55.7,39.0,77.9,"OK"
2030,"France","France - Group H",5,14,14,0,48.1,19.6,81.9,"OK"
2030,"France","France - Group A",4,30,14,0,55.0,18.7,95.1,"OVERFLOW"
2030,"France","France - Group B",4,30,14,0,53.0,25.6,75.9,"OVERFLOW"
2030,"France","France - Ligue 001",1,18,18,0,78.3,54.0,100.0,"OK"
2030,"France","France - Group C",4,28,14,0,50.6,18.7,78.8,"OVERFLOW"
2030,"France","France - Group D",5,16,14,0,51.1,19.9,80.2,"OVERFLOW"
2030,"France","France - National 001",3,18,18,0,59.5,26.0,92.6,"OK"
2030,"Bosnia and Herzegovina","Bosnia and Herzegovina - 1st League",2,28,28,0,46.1,18.0,99.0,"OK"
2030,"Bosnia and Herzegovina","Bosnia and Herzegovina - Premijer Liga",1,10,10,0,65.6,49.8,78.9,"OK"
2030,"Bhutan","Bhutan - Premier League",1,10,10,0,35.3,20.3,53.6,"OK"
2030,"Romania","Romania - Liga III - Regional Division 005",3,10,10,0,45.5,24.0,65.9,"OK"
2030,"Romania","Romania - Liga III - Regional Division 006",3,10,10,0,39.9,32.0,63.7,"OK"
2030,"Romania","Romania - Liga II",2,22,22,0,53.4,25.3,78.6,"OK"
2030,"Romania","Romania - Liga III - Regional Division 003",3,10,10,0,51.5,35.3,79.7,"OK"
2030,"Romania","Romania - Liga III - Regional Division 004",3,10,10,0,49.7,19.4,78.8,"OK"
2030,"Romania","Romania - Liga III - Regional Division 001",3,10,10,0,51.2,34.8,72.9,"OK"
2030,"Romania","Romania - Liga III - Regional Division 002",3,10,10,0,46.0,21.5,89.2,"OK"
2030,"Romania","Romania - Liga III - Regional Division 010",3,9,9,0,38.4,18.6,55.3,"OK"
2030,"Romania","Romania - Liga I",1,16,16,0,70.0,34.2,96.1,"OK"
2030,"Romania","Romania - Liga III - Regional Division 009",3,9,9,0,50.3,25.4,72.9,"OK"
2030,"Romania","Romania - Liga III - Regional Division 007",3,9,9,0,46.1,23.0,67.8,"OK"
2030,"Romania","Romania - Liga III - Regional Division 008",3,9,9,0,40.9,18.7,68.3,"OK"
2030,"Togo","Togo - Championnat National",1,14,14,0,63.2,49.1,81.0,"OK"
2030,"Niger","Niger - Super Ligue",1,16,16,0,50.7,24.6,79.2,"OK"
2030,"Philippines","Philippines - PFL",1,11,11,0,64.0,32.4,94.4,"OK"
2030,"Rwanda","Rwanda - Premier League",1,16,16,0,57.4,32.9,89.6,"OK"
2030,"Uzbekistan","Uzbekistan - Pro League",2,6,6,0,43.4,25.9,64.0,"OK"
2030,"Uzbekistan","Uzbekistan - Super League",1,16,16,0,62.4,37.8,86.8,"OK"
2030,"Congo DR","Congo DR - Ligue 1 - Regional Division 002",1,15,15,0,54.0,31.2,90.7,"OK"
2030,"Congo DR","Congo DR - Ligue 1 - Regional Division 001",1,16,16,0,59.3,24.8,91.2,"OK"
2030,"Bangladesh","Bangladesh - Premier League",1,10,10,0,45.9,21.9,73.5,"OK"
2030,"Nicaragua","Nicaragua - Primera Division",1,10,10,0,62.3,28.2,79.5,"OK"
2030,"Barbados","Barbados - Premier League",1,10,10,0,48.7,33.3,84.4,"OK"
2030,"Norway","Norway - 1. Division",2,16,16,0,56.7,27.8,88.8,"OK"
2030,"Norway","Norway - 2. Division - Regional Division 002",3,14,14,0,45.4,25.3,70.9,"OK"
2030,"Norway","Norway - 2. Division - Regional Division 001",3,14,14,0,56.7,23.4,91.3,"OK"
2030,"Norway","Norway - 3. Division - Regional Division 004",4,17,17,0,41.6,20.0,62.3,"OK"
2030,"Norway","Norway - 3. Division - Regional Division 005",4,16,16,0,43.5,18.0,67.0,"OK"
2030,"Norway","Norway - 3. Division - Regional Division 001",4,17,17,0,49.5,18.0,74.8,"OK"
2030,"Norway","Norway - Eliteserien",1,16,16,0,71.7,49.2,98.4,"OK"
2030,"Norway","Norway - 3. Division - Regional Division 002",4,17,17,0,51.4,18.0,79.6,"OK"
2030,"Norway","Norway - 3. Division - Regional Division 003",4,17,17,0,44.2,19.2,69.2,"OK"
2030,"Botswana","Botswana - Premier League",1,16,16,0,54.4,28.7,73.8,"OK"
2030,"Macao","Macao - Primeira Divisão",1,10,10,0,50.7,20.2,76.6,"OK"
2030,"Dominican Republic","Dominican Republic - Liga Mayor",1,10,10,0,65.2,42.7,89.1,"OK"
2030,"Denmark","Denmark - 2. Division",3,12,12,0,50.8,32.8,73.0,"OK"
2030,"Denmark","Denmark - Superliga",1,12,12,0,78.3,54.2,100.0,"OK"
2030,"Denmark","Denmark - 3. Division",4,12,12,0,40.2,23.3,55.6,"OK"
2030,"Denmark","Denmark - Denmark Series - Regional Division 001",5,20,20,0,43.5,19.4,67.7,"OK"
2030,"Denmark","Denmark - Denmark Series - Regional Division 002",5,20,20,0,38.9,23.0,67.4,"OK"
2030,"Denmark","Denmark - 1. Division",2,12,12,0,59.0,33.9,78.8,"OK"
2030,"British Virgin Islands","British Virgin Islands - BVIFA National League",1,11,11,0,56.4,27.8,83.0,"OK"
